jointName,tauEst,targetTau,error,reachtime,timesincelastentry,timefromstart,pgmtime
RL_1,-0.144531,-0.151137,-0.006606,0,1005,535397,1
RL_2,0.367188,0.500000,0.132812,999,1005,535397,1
FR_0,-0.417969,-0.500000,-0.082031,2994,1047,536443,1
FR_1,-0.046875,-0.161662,-0.114787,11998,1047,536443,1
FR_2,0.515625,0.500000,-0.015625,0,1047,536443,1
FL_0,0.492188,0.500000,0.007812,4047,1047,536443,1
FL_1,-0.121094,-0.157428,-0.036335,5999,1047,536444,1
FL_2,0.367188,0.500000,0.132812,999,1047,536444,1
RR_0,-0.417969,-0.500000,-0.082031,1005,1047,536444,1
RR_1,-0.121094,-0.131338,-0.010244,0,1047,536444,1
RR_2,0.441406,0.500000,0.058594,2000,1047,536444,1
RL_0,0.441406,0.500000,0.058594,0,1047,536444,1
RL_1,-0.144531,-0.141835,0.002696,0,1047,536445,1
RL_2,0.441406,0.500000,0.058594,999,1047,536445,1
FR_0,-0.468750,-0.500000,-0.031250,2994,948,537391,0
FR_1,-0.121094,-0.161662,-0.040569,11998,948,537391,0
FR_2,0.554688,0.500000,-0.054688,0,948,537391,0
FL_0,0.492188,0.500000,0.007812,0,948,537391,0
FL_1,-0.046875,-0.157428,-0.110553,5999,948,537391,0
FL_2,0.441406,0.500000,0.058594,999,948,537391,0
RR_0,-0.417969,-0.500000,-0.082031,1005,948,537391,0
RR_1,-0.171875,-0.130116,0.041759,0,948,537392,0
RR_2,0.441406,0.500000,0.058594,2000,948,537392,0
RL_0,0.468750,0.500000,0.031250,0,948,537392,0
RL_1,-0.195312,-0.125564,0.069749,0,948,537392,0
RL_2,0.441406,0.500000,0.058594,999,948,537392,0
FR_0,-0.492188,-0.500000,-0.007812,2999,1003,538395,0
FR_1,-0.171875,-0.161662,0.010213,7998,1003,538395,0
FR_2,0.480469,0.500000,0.019531,1003,1003,538395,0
FL_0,0.542969,0.500000,-0.042969,0,1003,538395,0
FL_1,-0.097656,-0.157428,-0.059772,5999,1003,538395,0
FL_2,0.441406,0.500000,0.058594,999,1003,538396,0
RR_0,-0.515625,-0.500000,0.015625,1952,1003,538396,0
RR_1,0.046875,-0.130116,-0.176991,0,1003,538396,0
RR_2,0.406250,0.500000,0.093750,2000,1003,538396,0
RL_0,0.468750,0.500000,0.031250,0,1003,538396,0
RL_1,-0.121094,-0.125564,-0.004470,1003,1003,538396,0
RL_2,0.480469,0.500000,0.019531,4004,1003,538396,0
FR_0,-0.468750,-0.500000,-0.031250,2999,1000,539395,0
FR_1,-0.121094,-0.195429,-0.074335,7998,1000,539395,0
FR_2,0.441406,0.500000,0.058594,1003,1000,539395,0
FL_0,0.441406,0.500000,0.058594,0,1000,539396,0
FL_1,-0.070312,-0.157428,-0.087116,5999,1000,539396,0
FL_2,0.406250,0.500000,0.093750,999,1000,539396,0
RR_0,-0.492188,-0.500000,-0.007812,0,1000,539396,0
RR_1,-0.097656,-0.130116,-0.032460,0,1000,539396,0
RR_2,0.515625,0.500000,-0.015625,2952,1000,539396,0
RL_0,0.417969,0.500000,0.082031,0,1000,539396,0
RL_1,-0.144531,-0.136514,0.008017,0,1000,539396,0
RL_2,0.480469,0.500000,0.019531,0,1000,539396,0
FR_0,-0.492188,-0.500000,-0.007812,995,995,540391,0
FR_1,-0.171875,-0.195429,-0.023554,995,995,540391,0
FR_2,0.441406,0.500000,0.058594,1003,995,540391,0
FL_0,0.441406,0.500000,0.058594,0,995,540391,0
FL_1,-0.144531,-0.157428,-0.012897,7996,995,540391,0
FL_2,0.480469,0.500000,0.019531,7996,995,540391,0
RR_0,-0.542969,-0.500000,0.042969,0,995,540391,0
RR_1,-0.097656,-0.130116,-0.032460,0,995,540391,0
RR_2,0.628906,0.500000,-0.128906,2952,995,540391,0
RL_0,0.515625,0.500000,-0.015625,3948,995,540391,0
RL_1,-0.070312,-0.140898,-0.070586,0,995,540391,0
RL_2,0.480469,0.500000,0.019531,0,995,540392,0
FR_0,-0.492188,-0.500000,-0.007812,0,1050,541442,1
FR_1,-0.121094,-0.186979,-0.065886,995,1050,541443,1
FR_2,0.367188,0.500000,0.132812,1003,1050,541443,1
FL_0,0.515625,0.500000,-0.015625,3046,1050,541443,1
FL_1,-0.144531,-0.171620,-0.027089,0,1050,541443,1
FL_2,0.554688,0.500000,-0.054688,7996,1050,541443,1
RR_0,-0.714844,-0.500000,0.214844,0,1050,541444,1
RR_1,-0.070312,-0.130116,-0.059804,0,1050,541444,1
RR_2,0.367188,0.500000,0.132812,2952,1050,541444,1
RL_0,0.441406,0.500000,0.058594,3948,1050,541522,1
RL_1,-0.144531,-0.140898,0.003633,1050,1050,541523,1
RL_2,0.480469,0.500000,0.019531,0,1050,541523,1
FR_0,-0.492188,-0.500000,-0.007812,0,955,542398,1
FR_1,-0.144531,-0.186979,-0.042448,995,955,542398,1
FR_2,0.480469,0.500000,0.019531,3002,955,542398,1
FL_0,0.441406,0.500000,0.058594,3046,955,542398,1
FL_1,-0.171875,-0.164957,0.006918,0,955,542399,1
FL_2,0.441406,0.500000,0.058594,7996,955,542399,1
RR_0,-0.515625,-0.500000,0.015625,2006,955,542399,1
RR_1,0.000000,-0.130116,-0.130116,0,955,542399,1
RR_2,0.515625,0.500000,-0.015625,2006,955,542399,1
RL_0,0.417969,0.500000,0.082031,3948,955,542399,1
RL_1,-0.070312,-0.141044,-0.070731,1050,955,542406,1
RL_2,0.515625,0.500000,-0.015625,0,955,542406,1
FR_0,-0.441406,-0.500000,-0.058594,0,992,543390,0
FR_1,-0.097656,-0.186979,-0.089323,995,992,543391,0
FR_2,0.292969,0.500000,0.207031,3002,992,543391,0
FL_0,0.441406,0.500000,0.058594,3046,992,543391,0
FL_1,-0.097656,-0.166151,-0.068494,0,992,543391,0
FL_2,0.406250,0.500000,0.093750,7996,992,543391,0
RR_0,-0.492188,-0.500000,-0.007812,0,992,543391,0
RR_1,-0.121094,-0.130116,-0.009022,5999,992,543391,0
RR_2,0.515625,0.500000,-0.015625,0,992,543391,0
RL_0,0.515625,0.500000,-0.015625,1948,992,543391,0
RL_1,-0.121094,-0.141044,-0.019950,992,992,543391,0
RL_2,0.480469,0.500000,0.019531,0,992,543391,0
FR_0,-0.441406,-0.500000,-0.058594,0,1004,544395,1
FR_1,-0.144531,-0.186979,-0.042448,995,1004,544395,1
FR_2,0.441406,0.500000,0.058594,3002,1004,544395,1
FL_0,0.566406,0.500000,-0.066406,3046,1004,544395,1
FL_1,-0.218750,-0.166151,0.052599,0,1004,544395,1
FL_2,0.406250,0.500000,0.093750,7996,1004,544395,1
RR_0,-0.492188,-0.500000,-0.007812,0,1004,544396,1
RR_1,-0.292969,-0.130926,0.162043,5999,1004,544396,1
RR_2,0.441406,0.500000,0.058594,0,1004,544396,1
RL_0,0.542969,0.500000,-0.042969,1948,1004,544396,1
RL_1,-0.121094,-0.137618,-0.016524,0,1004,544396,1
RL_2,0.515625,0.500000,-0.015625,0,1004,544396,1
FR_0,-0.441406,-0.500000,-0.058594,0,999,545394,1
FR_1,-0.046875,-0.186979,-0.140104,995,999,545395,1
FR_2,0.292969,0.500000,0.207031,3002,999,545395,1
FL_0,0.417969,0.500000,0.082031,3046,999,545395,1
FL_1,-0.218750,-0.166151,0.052599,0,999,545395,1
FL_2,0.367188,0.500000,0.132812,7996,999,545395,1
RR_0,-0.468750,-0.500000,-0.031250,0,999,545395,1
RR_1,-0.097656,-0.130926,-0.033270,5999,999,545395,1
RR_2,0.332031,0.500000,0.167969,0,999,545395,1
RL_0,0.515625,0.500000,-0.015625,999,999,545396,1
RL_1,-0.144531,-0.139729,0.004802,0,999,545396,1
RL_2,0.441406,0.500000,0.058594,0,999,545396,1
FR_0,-0.468750,-0.500000,-0.031250,0,995,546390,0
FR_1,-0.070312,-0.186979,-0.116667,995,995,546390,0
FR_2,0.480469,0.500000,0.019531,2999,995,546390,0
FL_0,0.589844,0.500000,-0.089844,3046,995,546390,0
FL_1,-0.144531,-0.166151,-0.021619,2999,995,546390,0
FL_2,0.515625,0.500000,-0.015625,4948,995,546391,0
RR_0,-0.515625,-0.500000,0.015625,995,995,546391,0
RR_1,-0.046875,-0.130926,-0.084051,5999,995,546391,0
RR_2,0.441406,0.500000,0.058594,0,995,546391,0
RL_0,0.515625,0.500000,-0.015625,0,995,546391,0
RL_1,-0.171875,-0.140250,0.031625,0,995,546391,0
RL_2,0.367188,0.500000,0.132812,0,995,546391,0
FR_0,-0.417969,-0.500000,-0.082031,0,1004,547394,0
FR_1,-0.218750,-0.186979,0.031771,995,1004,547400,0
FR_2,0.367188,0.500000,0.132812,2999,1004,547400,0
FL_0,0.515625,0.500000,-0.015625,4996,1004,547400,0
FL_1,-0.144531,-0.149728,-0.005196,0,1004,547400,0
FL_2,0.554688,0.500000,-0.054688,4948,1004,547400,0
RR_0,-0.492188,-0.500000,-0.007812,0,1004,547401,0
RR_1,-0.097656,-0.130926,-0.033270,5999,1004,547401,0
RR_2,0.515625,0.500000,-0.015625,2999,1004,547401,0
RL_0,0.468750,0.500000,0.031250,0,1004,547401,0
RL_1,-0.171875,-0.140250,0.031625,0,1004,547401,0
RL_2,0.441406,0.500000,0.058594,0,1004,547401,0
FR_0,-0.515625,-0.500000,0.015625,5049,1045,548441,1
FR_1,-0.195312,-0.186979,0.008333,6998,1045,548441,1
FR_2,0.554688,0.500000,-0.054688,2999,1045,548441,1
FL_0,0.417969,0.500000,0.082031,4996,1045,548441,1
FL_1,-0.144531,-0.181380,-0.036849,0,1045,548442,1
FL_2,0.589844,0.500000,-0.089844,4948,1045,548442,1
RR_0,-0.515625,-0.500000,0.015625,0,1045,548442,1
RR_1,-0.144531,-0.130926,0.013605,4045,1045,548442,1
RR_2,0.480469,0.500000,0.019531,0,1045,548442,1
RL_0,0.441406,0.500000,0.058594,0,1045,548442,1
RL_1,-0.046875,-0.140250,-0.093375,0,1045,548443,1
RL_2,0.332031,0.500000,0.167969,0,1045,548443,1
FR_0,-0.492188,-0.500000,-0.007812,0,950,549391,0
FR_1,-0.195312,-0.160666,0.034647,6998,950,549391,0
FR_2,0.332031,0.500000,0.167969,2999,950,549391,0
FL_0,0.515625,0.500000,-0.015625,950,950,549391,0
FL_1,-0.144531,-0.181380,-0.036849,0,950,549391,0
FL_2,0.515625,0.500000,-0.015625,1996,950,549391,0
RR_0,-0.441406,-0.500000,-0.058594,0,950,549391,0
RR_1,-0.070312,-0.131138,-0.060826,4045,950,549392,0
RR_2,0.367188,0.500000,0.132812,0,950,549392,0
RL_0,0.492188,0.500000,0.007812,1996,950,549392,0
RL_1,-0.121094,-0.140250,-0.019157,3000,950,549392,0
RL_2,0.406250,0.500000,0.093750,0,950,549392,0
FR_0,-0.492188,-0.500000,-0.007812,0,1003,550395,0
FR_1,-0.121094,-0.160666,-0.039572,6998,1003,550395,0
FR_2,0.367188,0.500000,0.132812,2999,1003,550395,0
FL_0,0.492188,0.500000,0.007812,0,1003,550395,0
FL_1,-0.171875,-0.181380,-0.009505,1954,1003,550395,0
FL_2,0.554688,0.500000,-0.054688,1996,1003,550395,0
RR_0,-0.515625,-0.500000,0.015625,1003,1003,550395,0
RR_1,0.000000,-0.131138,-0.131138,4045,1003,550396,0
RR_2,0.367188,0.500000,0.132812,0,1003,550396,0
RL_0,0.566406,0.500000,-0.066406,1996,1003,550396,0
RL_1,-0.121094,-0.131495,-0.010401,0,1003,550396,0
RL_2,0.664062,0.500000,-0.164062,0,1003,550396,0
FR_0,-0.492188,-0.500000,-0.007812,0,1003,551399,1
FR_1,-0.097656,-0.160666,-0.063009,6998,1003,551399,1
FR_2,0.441406,0.500000,0.058594,2999,1003,551399,1
FL_0,0.566406,0.500000,-0.066406,0,1003,551399,1
FL_1,-0.171875,-0.160832,0.011043,0,1003,551399,1
FL_2,0.406250,0.500000,0.093750,1996,1003,551412,1
RR_0,-0.515625,-0.500000,0.015625,0,1003,551412,1
RR_1,-0.023438,-0.131138,-0.107701,4045,1003,551412,1
RR_2,0.515625,0.500000,-0.015625,2007,1003,551412,1
RL_0,0.542969,0.500000,-0.042969,1996,1003,551412,1
RL_1,-0.144531,-0.135753,0.008778,0,1003,551413,1
RL_2,0.406250,0.500000,0.093750,0,1003,551413,1
FR_0,-0.417969,-0.500000,-0.082031,0,992,552391,0
FR_1,-0.121094,-0.160666,-0.039572,6998,992,552391,0
FR_2,0.480469,0.500000,0.019531,4996,992,552391,0
FL_0,0.367188,0.500000,0.132812,0,992,552391,0
FL_1,-0.097656,-0.160694,-0.063038,0,992,552391,0
FL_2,0.515625,0.500000,-0.015625,1996,992,552391,0
RR_0,-0.417969,-0.500000,-0.082031,0,992,552391,0
RR_1,-0.144531,-0.131138,0.013393,2999,992,552391,0
RR_2,0.480469,0.500000,0.019531,0,992,552391,0
RL_0,0.441406,0.500000,0.058594,1996,992,552391,0
RL_1,-0.097656,-0.131613,-0.033957,0,992,552391,0
RL_2,0.441406,0.500000,0.058594,0,992,552391,0
FR_0,-0.417969,-0.500000,-0.082031,0,1050,553442,1
FR_1,-0.171875,-0.160666,0.011209,4050,1050,553442,1
FR_2,0.332031,0.500000,0.167969,4996,1050,553442,1
FL_0,0.515625,0.500000,-0.015625,2042,1050,553443,1
FL_1,-0.144531,-0.160694,-0.016163,1050,1050,553443,1
FL_2,0.589844,0.500000,-0.089844,1996,1050,553443,1
RR_0,-0.343750,-0.500000,-0.156250,0,1050,553443,1
RR_1,-0.121094,-0.146387,-0.025293,0,1050,553443,1
RR_2,0.441406,0.500000,0.058594,0,1050,553443,1
RL_0,0.566406,0.500000,-0.066406,1996,1050,553444,1
RL_1,-0.097656,-0.131613,-0.033957,0,1050,553444,1
RL_2,0.589844,0.500000,-0.089844,0,1050,553444,1
FR_0,-0.417969,-0.500000,-0.082031,0,949,554391,0
FR_1,-0.023438,-0.181677,-0.158239,4050,949,554391,0
FR_2,0.515625,0.500000,-0.015625,949,949,554391,0
FL_0,0.492188,0.500000,0.007812,0,949,554391,0
FL_1,-0.171875,-0.169513,0.002362,0,949,554392,0
FL_2,0.480469,0.500000,0.019531,949,949,554392,0
RR_0,-0.468750,-0.500000,-0.031250,0,949,554392,0
RR_1,-0.097656,-0.125170,-0.027513,0,949,554392,0
RR_2,0.480469,0.500000,0.019531,949,949,554392,0
RL_0,0.492188,0.500000,0.007812,3996,949,554392,0
RL_1,-0.144531,-0.131613,0.012918,2000,949,554392,0
RL_2,0.628906,0.500000,-0.128906,0,949,554392,0
FR_0,-0.542969,-0.500000,0.042969,0,998,555390,0
FR_1,-0.144531,-0.181677,-0.037145,4050,998,555390,0
FR_2,0.367188,0.500000,0.132812,949,998,555390,0
FL_0,0.441406,0.500000,0.058594,0,998,555390,0
FL_1,-0.121094,-0.171984,-0.050890,0,998,555391,0
FL_2,0.406250,0.500000,0.093750,949,998,555391,0
RR_0,-0.468750,-0.500000,-0.031250,0,998,555391,0
RR_1,-0.097656,-0.145995,-0.048339,0,998,555391,0
RR_2,0.480469,0.500000,0.019531,0,998,555399,0
RL_0,0.492188,0.500000,0.007812,0,998,555399,0
RL_1,-0.070312,-0.140132,-0.069820,2000,998,555399,0
RL_2,0.554688,0.500000,-0.054688,0,998,555399,0
FR_0,-0.441406,-0.500000,-0.058594,0,1012,556402,1
FR_1,-0.097656,-0.181677,-0.084020,4050,1012,556403,1
FR_2,0.480469,0.500000,0.019531,1012,1012,556403,1
FL_0,0.566406,0.500000,-0.066406,0,1012,556403,1
FL_1,-0.144531,-0.171984,-0.027453,1012,1012,556403,1
FL_2,0.480469,0.500000,0.019531,1012,1012,556403,1
RR_0,-0.542969,-0.500000,0.042969,0,1012,556404,1
RR_1,-0.144531,-0.145995,-0.001464,1012,1012,556404,1
RR_2,0.589844,0.500000,-0.089844,0,1012,556404,1
RL_0,0.492188,0.500000,0.007812,0,1012,556404,1
RL_1,-0.144531,-0.140132,0.004399,1012,1012,556404,1
RL_2,0.441406,0.500000,0.058594,0,1012,556404,1
FR_0,-0.492188,-0.500000,-0.007812,4999,988,557390,0
FR_1,-0.320312,-0.181677,0.138636,4050,988,557390,0
FR_2,0.554688,0.500000,-0.054688,1012,988,557390,0
FL_0,0.468750,0.500000,0.031250,0,988,557390,0
FL_1,-0.171875,-0.163484,0.008391,0,988,557390,0
FL_2,0.441406,0.500000,0.058594,1012,988,557391,0
RR_0,-0.441406,-0.500000,-0.058594,0,988,557391,0
RR_1,-0.144531,-0.131417,0.013114,0,988,557391,0
RR_2,0.367188,0.500000,0.132812,0,988,557391,0
RL_0,0.417969,0.500000,0.082031,0,988,557391,0
RL_1,-0.171875,-0.123556,0.048319,1012,988,557391,0
RL_2,0.367188,0.500000,0.132812,0,988,557391,0
FR_0,-0.417969,-0.500000,-0.082031,4999,999,558390,0
FR_1,-0.070312,-0.181677,-0.111364,4050,999,558390,0
FR_2,0.367188,0.500000,0.132812,1012,999,558390,0
FL_0,0.566406,0.500000,-0.066406,0,999,558390,0
FL_1,-0.097656,-0.169973,-0.072317,0,999,558390,0
FL_2,0.480469,0.500000,0.019531,999,999,558390,0
RR_0,-0.367188,-0.500000,-0.132812,0,999,558390,0
RR_1,-0.121094,-0.131455,-0.010361,0,999,558391,0
RR_2,0.515625,0.500000,-0.015625,1987,999,558391,0
RL_0,0.589844,0.500000,-0.089844,0,999,558391,0
RL_1,-0.046875,-0.123556,-0.076681,1012,999,558391,0
RL_2,0.441406,0.500000,0.058594,0,999,558391,0
FR_0,-0.542969,-0.500000,0.042969,4999,1003,559394,0
FR_1,-0.171875,-0.181677,-0.009802,5002,1003,559394,0
FR_2,0.367188,0.500000,0.132812,1012,1003,559394,0
FL_0,0.515625,0.500000,-0.015625,4003,1003,559394,0
FL_1,-0.144531,-0.169973,-0.025442,1003,1003,559395,0
FL_2,0.589844,0.500000,-0.089844,999,1003,559395,0
RR_0,-0.515625,-0.500000,0.015625,7003,1003,559395,0
RR_1,-0.097656,-0.148828,-0.051172,0,1003,559395,0
RR_2,0.515625,0.500000,-0.015625,0,1003,559395,0
RL_0,0.492188,0.500000,0.007812,2003,1003,559395,0
RL_1,-0.121094,-0.123556,-0.002462,2003,1003,559396,0
RL_2,0.367188,0.500000,0.132812,0,1003,559411,0
FR_0,-0.468750,-0.500000,-0.031250,4999,1032,560427,0
FR_1,-0.144531,-0.184557,-0.040026,5002,1032,560427,0
FR_2,0.441406,0.500000,0.058594,1012,1032,560427,0
FL_0,0.417969,0.500000,0.082031,4003,1032,560428,0
FL_1,-0.097656,-0.182034,-0.084378,1003,1032,560428,0
FL_2,0.367188,0.500000,0.132812,999,1032,560428,0
RR_0,-0.441406,-0.500000,-0.058594,7003,1032,560428,0
RR_1,-0.046875,-0.148828,-0.101953,0,1032,560428,0
RR_2,0.406250,0.500000,0.093750,0,1032,560428,0
RL_0,0.492188,0.500000,0.007812,0,1032,560428,0
RL_1,-0.121094,-0.139025,-0.017931,0,1032,560428,0
RL_2,0.515625,0.500000,-0.015625,15032,1032,560428,0
FR_0,-0.640625,-0.500000,0.140625,4999,969,561396,0
FR_1,-0.144531,-0.184557,-0.040026,5002,969,561396,0
FR_2,0.367188,0.500000,0.132812,1012,969,561396,0
FL_0,0.589844,0.500000,-0.089844,4003,969,561396,0
FL_1,-0.144531,-0.182034,-0.037503,1003,969,561396,0
FL_2,0.292969,0.500000,0.207031,999,969,561397,0
RR_0,-0.468750,-0.500000,-0.031250,7003,969,561397,0
RR_1,-0.097656,-0.148828,-0.051172,0,969,561397,0
RR_2,0.589844,0.500000,-0.089844,0,969,561397,0
RL_0,0.468750,0.500000,0.031250,0,969,561397,0
RL_1,-0.046875,-0.158936,-0.112061,0,969,561397,0
RL_2,0.406250,0.500000,0.093750,15032,969,561397,0
FR_0,-0.566406,-0.500000,0.066406,4999,998,562395,0
FR_1,-0.144531,-0.184557,-0.040026,5002,998,562395,0
FR_2,0.292969,0.500000,0.207031,1012,998,562395,0
FL_0,0.441406,0.500000,0.058594,4003,998,562395,0
FL_1,-0.218750,-0.182034,0.036716,1003,998,562395,0
FL_2,0.589844,0.500000,-0.089844,999,998,562395,0
RR_0,-0.542969,-0.500000,0.042969,7003,998,562395,0
RR_1,-0.144531,-0.148828,-0.004297,3000,998,562395,0
RR_2,0.480469,0.500000,0.019531,1967,998,562396,0
RL_0,0.441406,0.500000,0.058594,0,998,562396,0
RL_1,-0.121094,-0.158936,-0.037842,0,998,562396,0
RL_2,0.480469,0.500000,0.019531,998,998,562396,0
FR_0,-0.441406,-0.500000,-0.058594,4999,999,563394,1
FR_1,-0.121094,-0.184557,-0.063463,5002,999,563395,1
FR_2,0.589844,0.500000,-0.089844,1012,999,563395,1
FL_0,0.566406,0.500000,-0.066406,4003,999,563395,1
FL_1,-0.218750,-0.182034,0.036716,1003,999,563395,1
FL_2,0.515625,0.500000,-0.015625,4000,999,563395,1
RR_0,-0.468750,-0.500000,-0.031250,7003,999,563395,1
RR_1,-0.195312,-0.130856,0.064456,3000,999,563395,1
RR_2,0.480469,0.500000,0.019531,0,999,563396,1
RL_0,0.515625,0.500000,-0.015625,1998,999,563396,1
RL_1,-0.195312,-0.158936,0.036377,0,999,563396,1
RL_2,0.515625,0.500000,-0.015625,0,999,563396,1
FR_0,-0.492188,-0.500000,-0.007812,6004,999,564394,0
FR_1,-0.195312,-0.184557,0.010755,3967,999,564395,0
FR_2,0.441406,0.500000,0.058594,1012,999,564407,0
FL_0,0.468750,0.500000,0.031250,4003,999,564407,0
FL_1,-0.121094,-0.182034,-0.060941,1003,999,564407,0
FL_2,0.406250,0.500000,0.093750,4000,999,564407,0
RR_0,-0.468750,-0.500000,-0.031250,7003,999,564408,0
RR_1,-0.070312,-0.130856,-0.060544,3000,999,564408,0
RR_2,0.628906,0.500000,-0.128906,0,999,564408,0
RL_0,0.468750,0.500000,0.031250,1998,999,564408,0
RL_1,-0.097656,-0.158936,-0.061279,0,999,564408,0
RL_2,0.480469,0.500000,0.019531,0,999,564408,0
FR_0,-0.542969,-0.500000,0.042969,6004,996,565391,0
FR_1,-0.144531,-0.180129,-0.035598,3967,996,565391,0
FR_2,0.441406,0.500000,0.058594,1012,996,565391,0
FL_0,0.492188,0.500000,0.007812,4963,996,565391,0
FL_1,-0.195312,-0.182034,0.013278,4963,996,565391,0
FL_2,0.406250,0.500000,0.093750,4000,996,565391,0
RR_0,-0.542969,-0.500000,0.042969,7003,996,565391,0
RR_1,-0.171875,-0.130856,0.041019,3000,996,565391,0
RR_2,0.441406,0.500000,0.058594,0,996,565391,0
RL_0,0.492188,0.500000,0.007812,996,996,565391,0
RL_1,-0.144531,-0.158936,-0.014404,3994,996,565391,0
RL_2,0.515625,0.500000,-0.015625,0,996,565391,0
FR_0,-0.492188,-0.500000,-0.007812,1050,1050,566442,1
FR_1,-0.171875,-0.180129,-0.008254,1050,1050,566442,1
FR_2,0.589844,0.500000,-0.089844,1012,1050,566442,1
FL_0,0.417969,0.500000,0.082031,4963,1050,566443,1
FL_1,-0.070312,-0.198425,-0.128113,4963,1050,566443,1
FL_2,0.628906,0.500000,-0.128906,4000,1050,566443,1
RR_0,-0.492188,-0.500000,-0.007812,6014,1050,566443,1
RR_1,-0.195312,-0.130856,0.064456,3000,1050,566443,1
RR_2,0.480469,0.500000,0.019531,2046,1050,566443,1
RL_0,0.515625,0.500000,-0.015625,0,1050,566443,1
RL_1,-0.046875,-0.132678,-0.085803,3994,1050,566444,1
RL_2,0.441406,0.500000,0.058594,0,1050,566444,1
FR_0,-0.515625,-0.500000,0.015625,0,954,567396,0
FR_1,-0.171875,-0.195037,-0.023162,0,954,567396,0
FR_2,0.406250,0.500000,0.093750,1012,954,567397,0
FL_0,0.468750,0.500000,0.031250,4963,954,567397,0
FL_1,-0.144531,-0.198425,-0.053894,4963,954,567397,0
FL_2,0.441406,0.500000,0.058594,4000,954,567397,0
RR_0,-0.566406,-0.500000,0.066406,6014,954,567397,0
RR_1,-0.023438,-0.130856,-0.107419,3000,954,567397,0
RR_2,0.480469,0.500000,0.019531,0,954,567397,0
RL_0,0.542969,0.500000,-0.042969,0,954,567398,0
RL_1,-0.121094,-0.132678,-0.011584,954,954,567398,0
RL_2,0.589844,0.500000,-0.089844,0,954,567398,0
FR_0,-0.515625,-0.500000,0.015625,0,998,568395,0
FR_1,-0.121094,-0.198191,-0.077097,0,998,568395,0
FR_2,0.332031,0.500000,0.167969,1012,998,568395,0
FL_0,0.417969,0.500000,0.082031,4963,998,568395,0
FL_1,-0.144531,-0.198425,-0.053894,4963,998,568395,0
FL_2,0.515625,0.500000,-0.015625,4000,998,568407,0
RR_0,-0.492188,-0.500000,-0.007812,998,998,568407,0
RR_1,-0.195312,-0.130856,0.064456,3000,998,568408,0
RR_2,0.515625,0.500000,-0.015625,0,998,568408,0
RL_0,0.441406,0.500000,0.058594,0,998,568408,0
RL_1,-0.070312,-0.137232,-0.066919,954,998,568408,0
RL_2,0.480469,0.500000,0.019531,1953,998,568408,0
FR_0,-0.441406,-0.500000,-0.058594,0,1002,569397,1
FR_1,-0.269531,-0.198191,0.071340,0,1002,569397,1
FR_2,0.480469,0.500000,0.019531,12006,1002,569397,1
FL_0,0.441406,0.500000,0.058594,4963,1002,569397,1
FL_1,-0.171875,-0.198425,-0.026550,2955,1002,569398,1
FL_2,0.441406,0.500000,0.058594,4000,1002,569398,1
RR_0,-0.515625,-0.500000,0.015625,0,1002,569398,1
RR_1,-0.171875,-0.130856,0.041019,3000,1002,569398,1
RR_2,0.480469,0.500000,0.019531,0,1002,569398,1
RL_0,0.492188,0.500000,0.007812,2000,1002,569398,1
RL_1,-0.195312,-0.137232,0.058081,954,1002,569399,1
RL_2,0.515625,0.500000,-0.015625,0,1002,569399,1
FR_0,-0.417969,-0.500000,-0.082031,0,997,570395,0
FR_1,-0.195312,-0.198191,-0.002879,2000,997,570395,0
FR_2,0.441406,0.500000,0.058594,12006,997,570395,0
FL_0,0.468750,0.500000,0.031250,4963,997,570395,0
FL_1,-0.171875,-0.204476,-0.032601,2955,997,570395,0
FL_2,0.664062,0.500000,-0.164062,4000,997,570396,0
RR_0,-0.468750,-0.500000,-0.031250,0,997,570396,0
RR_1,-0.195312,-0.130856,0.064456,3000,997,570396,0
RR_2,0.406250,0.500000,0.093750,0,997,570396,0
RL_0,0.417969,0.500000,0.082031,2000,997,570396,0
RL_1,-0.144531,-0.137232,0.007300,2000,997,570396,0
RL_2,0.441406,0.500000,0.058594,0,997,570397,0
FR_0,-0.417969,-0.500000,-0.082031,0,999,571394,0
FR_1,-0.144531,-0.199452,-0.054921,2000,999,571395,0
FR_2,0.367188,0.500000,0.132812,12006,999,571395,0
FL_0,0.468750,0.500000,0.031250,4963,999,571395,0
FL_1,-0.121094,-0.204476,-0.083382,2955,999,571395,0
FL_2,0.367188,0.500000,0.132812,4000,999,571395,0
RR_0,-0.468750,-0.500000,-0.031250,0,999,571395,0
RR_1,-0.023438,-0.130856,-0.107419,3000,999,571395,0
RR_2,0.292969,0.500000,0.207031,0,999,571396,0
RL_0,0.515625,0.500000,-0.015625,999,999,571396,0
RL_1,-0.097656,-0.146160,-0.048504,2000,999,571396,0
RL_2,0.480469,0.500000,0.019531,999,999,571396,0
FR_0,-0.515625,-0.500000,0.015625,2997,999,572394,0
FR_1,-0.023438,-0.199452,-0.176015,2000,999,572394,0
FR_2,0.406250,0.500000,0.093750,12006,999,572395,0
FL_0,0.468750,0.500000,0.031250,4963,999,572395,0
FL_1,-0.144531,-0.204476,-0.059945,2955,999,572395,0
FL_2,0.480469,0.500000,0.019531,2997,999,572395,0
RR_0,-0.515625,-0.500000,0.015625,1999,999,572395,0
RR_1,-0.070312,-0.130856,-0.060544,3000,999,572395,0
RR_2,0.480469,0.500000,0.019531,1999,999,572395,0
RL_0,0.492188,0.500000,0.007812,0,999,572404,0
